UNITID,C2MORM,C2MORT,C2MORW,CTOTALT,CS2MORM,CS2MORT,CS2MORW,CSTOTLT,EF2MORM,EF2MORT,EF2MORW,EFNRALM,EFNRALT,EFNRALW,NRADJCT,NRCMTOT,NREXCLU,NRREVCT,PGEXCLU,SSADJCT,SSCMTOT,SSEXCLU,SSREVCT,FEE2,FEE3,HRCHG2,HRCHG3,TUITION2,TUITION3,HR2MORM,HR2MORT,HR2MORW,HRTOTLT,SABDTYPE,AGRNT_A,AGRNT_N,AGRNT_P,AGRNT_T,AIDFSIN,AIDFSIP,ANYAIDN,ANYAIDP,FGRNT_A,FGRNT_N,FGRNT_P,IGRNT_A,IGRNT_N,IGRNT_P,IGRNT_T,LOAN_A,LOAN_N,LOAN_P,OFGRT_A,OFGRT_N,OFGRT_P,OFGRT_T,PGRNT_A,PGRNT_N,PGRNT_P,PGRNT_T,SCFA1N,SCFA1P,SCFA2,SCFA2DG,SCUGDGSK,SCUGFFN,SCUGNDGS,SCUGRAD,SGRNT_A,SGRNT_N,SGRNT_P,SGRNT_T,UAGRNTA,UAGRNTN,UAGRNTP,UAGRNTT,UDGAGRNTA,UDGAGRNTN,UDGAGRNTP,UDGAGRNTT,UDGPGRNTP,UNDAGRNTN,UNDAGRNTP,UNDAGRNTT,UPGRNTA,UPGRNTN,UPGRNTP,UPGRNTT,SCUGFFP,year
101648,0.8,1.6,0.8,70.4,1.0,2.0,1.0,88.0,7.0,8.142858,1.1428572,0.5714286,0.5714286,0.0,157.0,44.0,1.0,158.0,1.0,7.0,2.0,0.0,7.0,3538.0,3538.0,200.0,400.0,6000.0,12000.0,0.0,0.0,0.0,9.818182,1.03125,9553.0,164.0,92.0,1566742.0,167.0,93.0,170.0,95.0,5751.0,69.0,39.0,7924.0,141.0,79.0,1117342.0,6167.0,58.0,32.0,1664.0,17.0,9.0,28280.0,5501.0,67.0,37.0,368546.0,179.0,57.0,314.0,314.0,314.0,179.0,0.0,314.0,4779.0,11.0,6.0,52574.0,9989.0,284.0,90.0,2836747.0,9989.0,284.0,90.0,2836747.0,41.0,0.0,0.0,0.0,5354.0,128.0,41.0,685255.0,57.0,2022
101675,0.0,0.13333334,0.13333334,12.4,0.0,2.0,2.0,185.0,4.5454545,5.909091,1.3636364,0.0,0.0,0.0,11.0,4.0,0.0,11.0,0.0,33.0,14.0,0.0,33.0,1550.0,1550.0,470.0,470.0,11164.0,11164.0,0.0,0.0,0.0,26.153847,0.7714286,9391.0,357.0,95.0,3352626.0,357.0,95.0,359.0,95.0,6450.0,289.0,77.0,4313.0,287.0,76.0,1237930.0,3629.0,223.0,59.0,1626.0,85.0,23.0,138200.0,5972.0,289.0,77.0,1725819.0,377.0,25.0,1520.0,1520.0,1520.0,377.0,0.0,1520.0,1682.0,149.0,40.0,250677.0,8273.0,1328.0,87.0,10986334.0,8273.0,1328.0,87.0,10986334.0,74.0,0.0,0.0,0.0,5874.0,1132.0,74.0,6648969.0,25.0,2022
101693,0.0302267,0.15113351,0.1209068,10.3979845,1.0,5.0,4.0,313.0,8.96,25.2,16.24,13.04,21.28,8.24,0.0,0.0,0.0,0.0,0.0,128.0,52.0,0.0,128.0,1920.0,1920.0,855.0,855.0,23860.0,23860.0,0.0,0.0,0.0,19.6,0.85294116,16217.0,234.0,94.0,3794697.0,250.0,100.0,250.0,100.0,5052.0,101.0,40.0,12993.0,233.0,93.0,3027305.0,6353.0,160.0,64.0,791.0,26.0,10.0,20575.0,4848.0,101.0,40.0,489673.0,250.0,15.0,1654.0,1223.0,1223.0,250.0,431.0,1654.0,1714.0,150.0,60.0,257144.0,15085.0,1106.0,67.0,16684024.0,15085.0,1106.0,90.0,16684024.0,38.0,0.0,0.0,0.0,4866.0,468.0,28.0,2277091.0,15.0,2022
101709,0.18274112,0.5177665,0.33502537,17.42132,6.0,17.0,11.0,554.0,13.185185,27.925926,14.740741,17.62963,26.37037,8.740741,228.0,140.0,0.0,228.0,0.0,80.0,41.0,0.0,80.0,1620.0,1620.0,403.0,837.0,12090.0,25110.0,0.0,0.0,0.0,42.705883,0.20454545,11694.0,469.0,98.0,5484675.0,474.0,99.0,474.0,99.0,5554.0,195.0,41.0,9545.0,459.0,96.0,4381166.0,6512.0,252.0,53.0,948.0,58.0,12.0,55000.0,5272.0,195.0,41.0,1028109.0,478.0,22.0,2215.0,2184.0,2184.0,478.0,31.0,2215.0,1133.0,18.0,4.0,20400.0,12167.0,1978.0,89.0,24066934.0,12278.0,1954.0,89.0,23991592.0,42.0,24.0,77.0,75341.0,5142.0,923.0,42.0,4746044.0,22.0,2022
101736,0.8408408,1.3693694,0.5285285,62.21021,10.0,19.0,9.0,984.0,26.666666,57.0,30.333334,1.25,3.3333333,2.0833333,168.0,65.0,0.0,168.0,0.0,36.0,14.0,0.0,36.0,1261.0,1261.0,125.0,250.0,3750.0,7500.0,0.0,0.71428573,0.71428573,50.0,0.4871795,6608.0,401.0,98.0,2649704.0,402.0,99.0,403.0,99.0,5616.0,401.0,98.0,2319.0,163.0,40.0,377917.0,3255.0,77.0,19.0,1424.0,393.0,96.0,559772.0,7051.0,240.0,59.0,1692260.0,408.0,12.0,3371.0,2095.0,2095.0,408.0,1276.0,3371.0,420.0,47.0,12.0,19755.0,3726.0,3296.0,98.0,12280777.0,5094.0,2024.0,97.0,10311133.0,53.0,1272.0,100.0,1969644.0,5620.0,1105.0,33.0,6209965.0,12.0,2022
101879,0.40160644,1.1084337,0.7068273,32.97992,23.0,64.0,41.0,1952.0,37.333332,108.81481,71.48148,76.666664,142.88889,66.22222,536.0,345.0,0.0,536.0,0.0,175.0,88.0,0.0,175.0,1020.0,1020.0,340.0,680.0,10200.0,20400.0,0.625,1.125,0.5,66.625,-0.13461539,13699.0,963.0,98.0,13191729.0,969.0,98.0,970.0,98.0,5515.0,824.0,84.0,9548.0,904.0,92.0,8631070.0,6302.0,363.0,37.0,3474.0,786.0,80.0,2730589.0,5398.0,336.0,34.0,1813807.0,985.0,16.0,6084.0,5164.0,5164.0,985.0,920.0,6084.0,561.0,29.0,3.0,16263.0,8953.0,5533.0,91.0,49537104.0,10145.0,4792.0,93.0,48616276.0,34.0,741.0,81.0,920830.0,4993.0,1776.0,29.0,8867491.0,16.0,2022
101897,0.828479,1.3333334,0.5048544,51.650486,11.0,20.0,9.0,823.0,21.75,65.416664,43.666668,1.5,3.9166667,2.4166667,138.0,78.0,0.0,138.0,0.0,27.0,7.0,0.0,27.0,1170.0,1170.0,125.0,250.0,3750.0,7500.0,0.0,0.0,0.0,51.25,0.425,7461.0,352.0,100.0,2626323.0,352.0,100.0,352.0,100.0,5480.0,352.0,100.0,4437.0,149.0,42.0,661144.0,1811.0,48.0,14.0,828.0,352.0,100.0,291592.0,7409.0,221.0,63.0,1637453.0,352.0,14.0,2489.0,1565.0,1565.0,352.0,924.0,2489.0,803.0,45.0,13.0,36134.0,3890.0,2489.0,100.0,9682059.0,5626.0,1565.0,100.0,8804065.0,62.0,924.0,100.0,877994.0,6091.0,976.0,39.0,5944330.0,14.0,2022
101912,0.05357143,0.10714286,0.05357143,6.616071,2.0,4.0,2.0,245.0,3.76,12.48,8.72,26.8,62.08,35.28,62.666668,42.0,0.0,62.666668,0.0,50.666668,28.0,0.0,50.666668,1066.0,1066.0,767.0,767.0,18974.0,18974.0,0.0,0.0,0.0,34.5,0.020833334,19004.0,259.0,93.0,4922092.0,259.0,93.0,259.0,93.0,6346.0,129.0,46.0,15798.0,259.0,93.0,4091680.0,7452.0,151.0,54.0,1984.0,41.0,15.0,81352.0,5715.0,129.0,46.0,737280.0,280.0,20.0,1391.0,1388.0,1388.0,280.0,3.0,1391.0,1963.0,6.0,2.0,11780.0,17852.0,1319.0,95.0,23547162.0,17883.0,1316.0,95.0,23534414.0,49.0,3.0,100.0,12748.0,5411.0,681.0,49.0,3684732.0,20.0,2022
101994,0.0882353,0.1764706,0.0882353,11.264706,1.0,2.0,1.0,119.0,2.75,4.8333335,2.0833333,0.0,0.25,0.25,14.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,125.0,250.0,3750.0,7500.0,0.0,0.0,0.0,6.5454545,1.2333333,8782.0,69.0,95.0,605990.0,69.0,95.0,69.0,95.0,7823.0,50.0,68.0,5243.0,40.0,55.0,209723.0,6609.0,0.0,0.0,971.0,21.0,29.0,20400.0,7415.0,50.0,68.0,370755.0,73.0,20.0,374.0,255.0,255.0,73.0,119.0,374.0,852.0,6.0,8.0,5112.0,5190.0,345.0,92.0,1790411.0,6648.0,231.0,91.0,1535613.0,78.0,114.0,96.0,254798.0,5690.0,198.0,53.0,1126630.0,20.0,2022
102030,0.2189781,0.4379562,0.2189781,32.072994,4.0,9.0,5.0,605.0,13.083333,43.75,30.666666,1.9166666,8.833333,6.9166665,155.0,75.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,1170.0,1170.0,125.0,250.0,3750.0,7500.0,0.71428573,0.71428573,0.0,42.142857,0.6944444,8846.0,311.0,91.0,2750989.0,311.0,91.0,311.0,91.0,6446.0,293.0,86.0,3871.0,214.0,63.0,828371.0,6682.0,5.0,1.0,2052.0,222.0,65.0,455490.0,5997.0,239.0,70.0,1433245.0,342.0,14.0,2479.0,1885.0,1885.0,342.0,594.0,2479.0,997.0,34.0,10.0,33883.0,6341.0,1860.0,75.0,11794758.0,6965.0,1669.0,89.0,11623948.0,65.0,191.0,32.0,170810.0,4745.0,1225.0,49.0,5812259.0,14.0,2022
102049,0.20761245,0.48442906,0.2768166,23.986158,14.0,33.0,19.0,1581.0,8.384615,32.692307,24.307692,5.8461537,14.384615,8.538462,676.0,538.0,1.0,677.0,1.0,122.0,94.0,0.0,122.0,975.0,975.0,1196.0,1196.0,35750.0,35750.0,0.3448276,0.51724136,0.1724138,69.17242,0.30952382,20711.0,906.0,99.0,18764016.0,915.0,100.0,916.0,100.0,5903.0,102.0,11.0,19636.0,904.0,98.0,17751304.0,7815.0,307.0,33.0,989.0,97.0,11.0,95945.0,4963.0,102.0,11.0,506180.0,918.0,25.0,3607.0,3604.0,3604.0,918.0,3.0,3607.0,1866.0,220.0,24.0,410585.0,20171.0,3500.0,97.0,70598780.0,20171.0,3500.0,97.0,70598780.0,11.0,0.0,0.0,0.0,4958.0,379.0,11.0,1879089.0,25.0,2022
102058,0.0,0.0,0.0,1.5882353,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,0.0,0.0,200.0,200.0,4800.0,4800.0,0.0,0.0,0.0,28.096802,0.7714286,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,258.0,15.0,1705.0,1415.0,605.0,133.0,0.0,669.0,3104.0,15.0,13.0,37692.5,5631.0,460.0,72.0,2774984.0,5784.0,447.0,77.0,2727827.0,45.0,0.0,0.0,0.0,4633.0,282.0,41.0,1269351.0,19.0,2022
102067,0.08510638,0.5592705,0.47416413,32.87538,2.0,9.0,7.0,700.0,22.5,49.166668,26.666666,8.166667,11.666667,3.5,347.0,59.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,1230.0,1230.0,125.0,250.0,3750.0,7500.0,0.0,0.0,0.0,48.545456,0.7714286,5563.0,476.0,72.0,2647779.0,476.0,72.0,476.0,72.0,5687.0,344.0,52.0,3322.0,189.0,29.0,627890.0,6609.0,0.0,0.0,1008.0,71.0,11.0,71550.0,5479.0,344.0,52.0,1884730.0,663.0,14.0,4663.0,4021.0,4021.0,663.0,642.0,4663.0,606.0,105.0,16.0,63609.0,3827.0,2313.0,50.0,8850928.0,4230.0,2001.0,50.0,8464093.0,39.0,312.0,49.0,386835.0,4193.0,1569.0,34.0,6578423.0,14.0,2022
102076,0.06779661,0.76836157,0.700565,48.22599,1.0,9.0,8.0,454.0,9.5,26.416666,16.916666,1.25,4.1666665,2.9166667,200.0,69.0,0.0,200.0,0.0,20.0,6.0,0.0,20.0,1408.0,1408.0,125.0,294.0,4000.0,8000.0,0.0,0.0,0.0,29.285715,1.03125,6131.0,361.0,74.0,2213151.0,382.0,78.0,456.0,93.0,5382.0,321.0,66.0,6388.0,70.0,14.0,447162.0,4431.0,73.0,15.0,617.0,52.0,11.0,32104.0,5331.0,318.0,65.0,1695385.0,488.0,22.0,2245.0,1537.0,1537.0,488.0,708.0,2245.0,500.0,77.0,16.0,38500.0,4635.0,1577.0,70.0,7309100.0,5906.0,1160.0,75.0,6850616.0,56.0,417.0,59.0,458484.0,4729.0,855.0,38.0,4043122.0,22.0,2022
102094,0.4981862,1.8331318,1.3349456,54.070133,33.0,121.0,88.0,3572.0,46.37037,149.11111,102.74074,33.77778,63.48148,29.703703,937.0,465.0,0.0,937.0,0.0,297.0,146.0,0.0,297.0,500.0,500.0,359.0,718.0,8616.0,17232.0,0.8148148,2.6666667,1.8518518,184.7037,-0.38333333,7686.0,1639.0,94.0,12597207.0,1659.0,95.0,1685.0,96.0,5520.0,1020.0,58.0,4730.0,1444.0,82.0,6829710.0,11177.0,982.0,56.0,2672.0,666.0,38.0,1779241.0,5041.0,764.0,44.0,3851219.0,1751.0,20.0,8833.0,8631.0,8631.0,1751.0,202.0,8833.0,1398.0,98.0,6.0,137037.0,8018.0,7655.0,87.0,61376080.0,8129.0,7522.0,87.0,61146108.0,39.0,133.0,66.0,229974.0,5002.0,3403.0,39.0,17023144.0,20.0,2022
102234,0.055888224,0.07984032,0.023952097,7.3772454,2.0,3.0,1.0,283.0,1.6923077,6.076923,4.3846154,18.846153,31.0,12.153846,170.0,126.0,0.0,170.0,0.0,83.0,51.0,0.0,83.0,0.0,0.0,756.0,756.0,21732.0,21732.0,0.0,0.0,0.0,16.59091,0.36585367,14836.0,216.0,100.0,3204502.0,216.0,100.0,216.0,100.0,6478.0,74.0,34.0,12002.0,216.0,100.0,2592467.0,6429.0,121.0,56.0,2088.0,62.0,29.0,129480.0,4728.0,74.0,34.0,349878.0,216.0,22.0,994.0,991.0,991.0,216.0,3.0,994.0,1746.0,76.0,35.0,132677.0,13853.0,920.0,93.0,12744675.0,13881.0,918.0,93.0,12742848.0,35.0,2.0,67.0,1827.0,5082.0,351.0,35.0,1783888.0,22.0,2022
102270,0.0,0.0,0.0,8.163265,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,7.0,7.0,0.0,7.0,1844.0,1844.0,398.0,398.0,9548.0,9548.0,0.0,0.0,0.0,17.285715,1.1290323,12049.0,84.0,85.0,1012153.0,89.0,90.0,89.0,90.0,8020.0,80.0,81.0,7378.0,39.0,39.0,287749.0,6158.0,60.0,61.0,3527.0,70.0,71.0,246870.0,5981.0,66.0,67.0,394768.0,99.0,14.0,704.0,703.0,703.0,99.0,1.0,704.0,1839.0,45.0,45.0,82766.0,10997.0,658.0,93.0,7235896.0,10997.0,658.0,94.0,7235896.0,70.0,0.0,0.0,0.0,6586.0,492.0,70.0,3240095.0,14.0,2022
102298,0.0,0.12182741,0.12182741,9.807107,0.0,2.0,2.0,161.0,1.3333334,3.3333333,2.0,14.962963,22.37037,7.4074073,24.0,8.666667,0.0,24.0,0.0,8.0,3.3333333,0.0,8.0,1756.0,1756.0,505.0,505.0,12130.0,12130.0,0.0,0.0,0.0,14.615385,0.93939394,10082.0,227.0,96.0,2288501.0,232.0,98.0,233.0,98.0,5393.0,169.0,71.0,7476.0,184.0,78.0,1375556.0,7136.0,157.0,66.0,1938.0,30.0,13.0,58146.0,5049.0,169.0,71.0,853299.0,237.0,21.0,1129.0,1129.0,1129.0,237.0,0.0,1129.0,750.0,2.0,1.0,1500.0,9674.0,947.0,84.0,9161737.0,9674.0,947.0,84.0,9161737.0,70.0,0.0,0.0,0.0,5162.0,794.0,70.0,4098895.0,21.0,2022
102313,0.15249267,0.18768328,0.035190616,10.791789,3.0,4.0,1.0,267.0,7.9166665,22.083334,14.166667,0.8333333,2.6666667,1.8333334,74.0,15.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,1080.0,1080.0,125.0,250.0,3750.0,7500.0,0.0,0.90909094,0.90909094,22.636364,0.7714286,5972.0,223.0,86.0,1331677.0,223.0,86.0,223.0,86.0,5737.0,212.0,82.0,3029.0,35.0,14.0,106000.0,6609.0,0.0,0.0,910.0,23.0,9.0,20931.0,5692.0,210.0,81.0,1195409.0,259.0,14.0,1826.0,1522.0,1522.0,259.0,304.0,1826.0,622.0,15.0,6.0,9337.0,4141.0,1388.0,76.0,5747956.0,4817.0,1140.0,75.0,5491188.0,70.0,248.0,82.0,256768.0,4507.0,1065.0,58.0,4799508.0,14.0,2022
102368,1.179661,2.6237288,1.4440678,79.159325,57.0,127.0,70.0,3827.0,61.48148,177.11111,115.62963,55.62963,105.18519,49.555557,510.66666,272.0,0.0,510.66666,0.0,180.66667,82.0,0.0,180.66667,0.0,0.0,388.0,776.0,9312.0,18624.0,0.0,0.27272728,0.27272728,88.72727,-0.2982456,8806.0,1139.0,84.0,10030306.0,1287.0,94.0,1311.0,96.0,5463.0,629.0,46.0,8809.0,735.0,54.0,6474369.0,4622.0,1161.0,85.0,2847.0,79.0,6.0,224895.0,5105.0,629.0,46.0,3211342.0,1362.0,12.0,11297.0,10916.0,10916.0,1362.0,381.0,11297.0,2784.0,43.0,3.0,119700.0,6489.0,8217.0,73.0,53319270.0,6551.0,8062.0,74.0,52815770.0,44.0,155.0,41.0,503506.0,4394.0,4777.0,42.0,20988436.0,12.0,2022
102377,0.0,0.023809524,0.023809524,12.738095,0.0,1.0,1.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,173.0,0.0,375.0,0.0,75.0,69.0,0.0,75.0,3020.0,3020.0,833.0,833.0,19594.0,19594.0,0.0,0.0,0.0,37.642857,-0.16981132,6328.0,535.0,98.0,3385618.0,545.0,100.0,545.0,100.0,5163.0,326.0,60.0,3120.0,530.0,97.0,1653663.0,5826.0,314.0,58.0,2576.0,178.0,33.0,458608.0,3780.0,324.0,59.0,1224649.0,545.0,25.0,2184.0,2164.0,2164.0,545.0,20.0,2184.0,2435.0,20.0,4.0,48698.0,20334.0,2094.0,96.0,42580308.0,20334.0,2094.0,97.0,42580308.0,58.0,0.0,0.0,0.0,5266.0,1250.0,57.0,6583013.0,25.0,2022
102395,0.5217391,0.5217391,0.0,13.565217,2.0,2.0,0.0,52.0,2.074074,3.3333333,1.2592592,0.37037036,0.37037036,0.0,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,0.0,0.0,484.0,484.0,17424.0,17424.0,0.0,0.0,0.0,3.0,1.1290323,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,0.0,0.0,70.0,62.0,62.0,0.0,8.0,70.0,3104.0,15.0,13.0,37692.5,1637.0,48.0,69.0,78552.0,1054.0,40.0,65.0,42148.0,61.0,8.0,100.0,36404.0,1790.0,38.0,54.0,68004.0,0.0,2022
102429,1.2368422,1.6052631,0.36842105,54.86842,22.0,31.0,9.0,992.0,16.75,42.25,25.5,0.0,0.41666666,0.41666666,248.0,112.0,1.0,249.0,0.0,0.0,0.0,0.0,0.0,1278.0,1278.0,125.0,250.0,4000.0,8000.0,0.71428573,0.71428573,0.0,75.71429,0.15555556,7452.0,450.0,100.0,3353199.0,450.0,100.0,450.0,100.0,4733.0,450.0,100.0,5356.0,220.0,49.0,1178421.0,7767.0,9.0,2.0,1703.0,450.0,100.0,766157.0,5707.0,239.0,53.0,1363887.0,450.0,13.0,3371.0,2291.0,2291.0,450.0,1080.0,3371.0,639.0,70.0,16.0,44734.0,3720.0,3093.0,92.0,11504743.0,4757.0,2291.0,100.0,10897507.0,50.0,802.0,74.0,607236.0,6029.0,1141.0,34.0,6878678.0,13.0,2022
102553,0.877161,2.2893538,1.412193,21.270247,75.0,198.0,123.0,1812.0,122.59259,348.74075,226.14815,23.62963,52.22222,28.592592,536.0,182.0,0.0,536.0,0.0,74.0,20.0,0.0,74.0,1316.0,1859.0,258.0,824.0,6192.0,19776.0,0.9705882,1.6764706,0.7058824,69.0,-0.3275862,8929.0,596.0,90.0,5321791.0,608.0,91.0,609.0,92.0,8646.0,268.0,40.0,2364.0,487.0,73.0,1151307.0,6063.0,134.0,20.0,4744.0,263.0,40.0,1247655.0,4861.0,220.0,33.0,1069496.0,665.0,6.0,10259.0,7284.0,7284.0,665.0,2975.0,10259.0,4392.0,422.0,63.0,1853333.0,6993.0,5375.0,52.0,37585564.0,7242.0,5043.0,69.0,36521124.0,27.0,332.0,11.0,1064441.0,4025.0,1980.0,19.0,7970361.0,6.0,2022
102580,0.0,0.0,0.0,1.945946,0.0,0.0,0.0,6.0,0.36363637,0.8181818,0.45454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,425.0,425.0,10200.0,10200.0,0.0,0.0,0.0,28.096802,0.625,4790.0,6.0,100.0,28737.0,6.0,100.0,6.0,100.0,3935.0,6.0,100.0,855.0,6.0,100.0,5130.0,2722.0,1.0,17.0,2469.0,6.0,100.0,14815.0,4396.0,2.0,33.0,8792.0,6.0,14.0,44.0,39.0,39.0,6.0,5.0,44.0,3104.0,0.0,0.0,0.0,8702.0,39.0,89.0,339381.0,8702.0,39.0,100.0,339381.0,59.0,0.0,0.0,0.0,4134.0,23.0,52.0,95084.0,14.0,2022
102614,0.47792208,1.2917749,0.8138528,12.820779,42.0,108.0,66.0,1139.0,73.333336,190.96297,117.62963,22.444445,38.22222,15.777778,290.66666,128.0,0.0,290.66666,0.0,42.0,12.666667,0.0,42.0,1953.0,2623.0,275.0,841.0,7659.0,23450.0,0.57894737,1.8947369,1.3157895,41.842106,-0.484375,8704.0,535.0,99.0,4656846.0,536.0,100.0,536.0,100.0,2131.0,535.0,99.0,4929.0,364.0,68.0,1794257.0,5705.0,114.0,21.0,1024.0,535.0,99.0,547700.0,4420.0,134.0,25.0,592289.0,538.0,9.0,5844.0,4108.0,4108.0,538.0,1736.0,5844.0,5486.0,314.0,58.0,1722600.0,6091.0,3951.0,68.0,24063964.0,6249.0,3800.0,93.0,23746950.0,31.0,151.0,9.0,317014.0,3929.0,1260.0,22.0,4949942.0,9.0,2022
102632,0.5144124,1.5875832,1.0731708,13.303769,16.0,46.0,30.0,426.0,20.444445,66.22222,45.77778,1.7037038,3.7777777,2.074074,44.0,14.0,0.0,44.0,0.0,6.6666665,2.0,0.0,6.6666665,1579.0,2216.0,258.0,824.0,7147.0,22825.0,0.17857143,0.17857143,0.0,16.821428,-0.06,8177.0,99.0,89.0,809532.0,100.0,90.0,101.0,91.0,5649.0,53.0,48.0,3104.0,70.0,63.0,217247.0,5988.0,31.0,28.0,2816.0,52.0,47.0,146432.0,4500.0,34.0,31.0,152991.0,111.0,6.0,1757.0,999.0,999.0,111.0,758.0,1757.0,4724.0,62.0,56.0,292862.0,6553.0,767.0,44.0,5026437.0,7370.0,648.0,65.0,4775860.0,28.0,119.0,16.0,250577.0,3901.0,276.0,16.0,1076654.0,6.0,2022
102669,0.3364486,0.89719623,0.5607477,7.775701,5.0,15.0,10.0,121.0,4.6666665,18.444445,13.777778,0.6666667,1.6296296,0.962963,12.0,11.0,2.0,14.0,1.0,11.0,0.0,0.0,11.0,410.0,410.0,848.0,848.0,20350.0,20350.0,0.0,0.39130434,0.39130434,18.086956,0.85294116,12549.0,35.0,100.0,439220.0,35.0,100.0,35.0,100.0,5207.0,21.0,60.0,8187.0,34.0,97.0,278355.0,4603.0,17.0,49.0,1798.0,21.0,60.0,37766.0,4772.0,15.0,43.0,71587.0,35.0,10.0,367.0,345.0,345.0,35.0,22.0,367.0,3962.0,13.0,37.0,51512.0,12413.0,332.0,90.0,4121079.0,12552.0,325.0,94.0,4079485.0,40.0,7.0,32.0,41594.0,4736.0,139.0,38.0,658252.0,10.0,2022
102711,1.2727273,1.7272727,0.45454547,13.727273,8.0,11.0,3.0,92.0,8.777778,11.222222,2.4444444,0.0,0.0,0.0,51.0,39.0,0.0,51.0,0.0,2.0,2.0,0.0,2.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,-0.8636364,5968.0,52.0,55.0,310355.0,52.0,55.0,52.0,55.0,4043.0,52.0,55.0,3108.0,15.0,16.0,46614.0,4689.0,4.0,4.0,2949.0,32.0,34.0,94376.0,5793.0,20.0,21.0,115850.0,258.0,15.0,1705.0,1415.0,129.0,94.0,784.0,913.0,3345.0,16.0,17.0,53515.0,7075.0,86.0,9.0,608422.0,7172.0,84.0,65.0,602422.0,33.0,2.0,0.0,6000.0,5361.0,43.0,5.0,230515.0,10.0,2022
102845,2.0613496,8.269938,6.208589,96.957054,28.0,109.0,81.0,1281.0,30.428572,124.85714,94.42857,2.857143,10.714286,7.857143,168.66667,78.666664,0.6666667,169.33333,0.0,106.0,74.0,0.6666667,106.666664,0.0,0.0,350.0,508.0,16784.0,16784.0,0.0,1.0,1.0,72.0,1.7307693,8454.0,447.0,90.0,3778812.0,457.0,93.0,458.0,93.0,7336.0,342.0,69.0,2242.0,392.0,79.0,878874.0,8978.0,395.0,80.0,1968.0,331.0,67.0,651312.0,5646.0,329.0,67.0,1857563.0,494.0,22.0,2215.0,2215.0,2215.0,494.0,0.0,2215.0,4032.0,97.0,20.0,391063.0,6250.0,1777.0,80.0,11106946.0,6250.0,1777.0,80.0,11106946.0,50.0,0.0,0.0,0.0,4242.0,1101.0,50.0,4670270.0,22.0,2022
103501,0.0,1.968254,1.968254,44.31746,0.0,10.0,10.0,215.0,2.0,15.5,13.5,0.0,0.0,0.0,75.0,35.0,0.0,75.0,0.0,81.0,56.0,0.0,81.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,1.0,3.1052632,5531.0,196.0,61.0,1084103.0,198.0,62.0,214.0,67.0,5729.0,173.0,54.0,500.0,9.0,3.0,4500.0,7102.0,189.0,59.0,5503.0,5.0,2.0,27515.0,5736.0,168.0,53.0,963678.0,258.0,15.0,1705.0,1415.0,474.0,320.0,0.0,474.0,6315.0,14.0,4.0,88410.0,6568.0,327.0,69.0,2147772.0,6568.0,327.0,69.0,2147772.0,63.0,0.0,0.0,0.0,5512.0,298.0,63.0,1642576.0,68.0,2022
103741,0.0,1.3846154,1.3846154,48.615383,0.0,3.0,3.0,91.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,3.3888888,4914.0,37.0,45.0,181810.0,58.0,70.0,58.0,70.0,4863.0,37.0,45.0,134.0,14.0,17.0,1875.0,8129.0,35.0,42.0,386.0,14.0,17.0,5400.0,4717.0,37.0,45.0,174535.0,258.0,15.0,1705.0,1415.0,235.0,83.0,0.0,235.0,3104.0,0.0,0.0,0.0,4335.0,131.0,56.0,567946.0,4335.0,131.0,56.0,567946.0,55.0,0.0,0.0,0.0,3367.0,129.0,55.0,434396.0,35.0,2022
